PERMNO,date,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,SHRCLS,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,ISSUNO,HEXCD,HSICCD,CUSIP,DCLRDT,DLAMT,DLPDT,DLSTCD,NEXTDT,PAYDT,RCRDDT,SHRFLG,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,FACSHR,ACPERM,ACCOMP,SHRENDDT,NWPERM,DLRETX,DLPRC,DLRET,TRTSCD,NMSIND,MMCNT,NSDINX,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,OPENPRC,NUMTRD,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
14593,2023-06-14,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,182.02000,184.39000,183.95000,57358510,0.003491,183.96001,183.97000,15728702,1,1,183.37000,618258,0.003491,0.000057,-0.000173,-0.005231,-0.005521,0.000819
14593,2023-06-15,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,183.78000,186.52000,186.00999,65373859,0.011199,186.02000,186.03000,15728702,1,1,183.96001,702000,0.011199,0.011707,0.011530,0.008909,0.008788,0.012178
14593,2023-06-16,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,184.27000,186.99001,184.92000,101127445,-0.005860,185.00999,185.02000,15728702,1,1,186.73000,620668,-0.005860,-0.003788,-0.003844,-0.001980,-0.002146,-0.003672
14593,2023-06-20,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,184.41000,186.10001,185.00999,49744906,0.000487,185.02000,185.03000,15728702,1,1,184.41000,585218,0.000487,-0.005432,-0.005567,-0.006839,-0.007079,-0.004735
14593,2023-06-21,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,182.59010,185.41000,183.96001,49424718,-0.005675,183.95000,183.96001,15728702,1,1,184.89999,524778,-0.005675,-0.004712,-0.004804,-0.003638,-0.003834,-0.005245
14593,2023-06-22,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,183.67000,187.04500,187.00000,51205505,0.016525,186.96001,186.97000,15728702,1,1,183.74001,568166,0.016525,0.001811,0.001748,-0.004701,-0.004803,0.003711
14593,2023-06-23,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,185.00999,187.56000,186.67999,53017884,-0.001711,186.67999,186.70000,15728702,1,1,185.55000,542211,-0.001711,-0.008474,-0.008539,-0.009603,-0.009693,-0.007659
14593,2023-06-26,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,185.23000,188.05000,185.27000,48059837,-0.007553,185.28999,185.30000,15728702,1,1,186.83000,590367,-0.007553,-0.002689,-0.002716,-0.001383,-0.001489,-0.004487
14593,2023-06-27,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,185.67000,188.39000,188.06000,50714621,0.015059,188.03999,188.05000,15728702,1,1,185.89000,516807,0.015059,0.011635,0.011611,0.007286,0.007094,0.011456
14593,2023-06-28,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,187.60001,189.89999,189.25000,51161040,0.006328,189.27000,189.28999,15728702,1,1,187.92999,564404,0.006328,0.000528,0.000526,0.001215,0.001161,-0.000354
14593,2023-06-29,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,188.94000,190.07001,189.59000,46294909,0.001797,189.59000,189.61000,15728702,1,1,189.08000,529297,0.001797,0.004747,0.004532,0.006309,0.005990,0.004474
14593,2023-06-30,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,2023-07-20,,,,,1,6,59,1,191.25999,194.48000,193.97000,85145179,0.023103,193.78000,193.80000,15647868,1,1,191.63000,781700,0.023103,0.011089,0.011054,0.005604,0.005532,0.012269
14593,2023-07-03,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,191.75999,193.88000,192.46001,31422166,-0.007785,192.46001,192.47000,15647868,1,1,193.78000,505929,-0.007785,0.002105,0.001977,0.006882,0.006679,0.001171
14593,2023-07-05,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,190.62000,192.98000,191.33000,46868822,-0.005871,191.32001,191.33000,15647868,1,1,191.56500,566622,-0.005871,-0.003315,-0.003402,-0.006333,-0.006369,-0.001968
14593,2023-07-06,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,189.20000,192.02000,191.81000,45110707,0.002509,191.75999,191.78000,15647868,1,1,189.84000,566784,0.002509,-0.009672,-0.009733,-0.013608,-0.013635,-0.007923
14593,2023-07-07,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,190.24001,192.67000,190.67999,46713157,-0.005891,190.71001,190.72000,15647868,1,1,191.41000,540707,-0.005891,0.000005,-0.000128,0.010289,0.010239,-0.002865
14593,2023-07-10,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,187.03500,189.99001,188.61000,59803147,-0.010856,188.62000,188.64000,15647868,1,1,189.25999,741558,-0.010856,0.004152,0.004144,0.009090,0.009070,0.002405
14593,2023-07-11,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,186.60001,189.30000,188.08000,46549985,-0.002810,188.05000,188.07001,15647868,1,1,189.16000,582039,-0.002810,0.007738,0.007717,0.009107,0.009090,0.006742
14593,2023-07-12,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,188.47000,191.70000,189.77000,60658515,0.008986,189.81000,189.83000,15647868,1,1,189.67999,656626,0.008986,0.007998,0.007976,0.008816,0.008766,0.007411
14593,2023-07-13,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,189.78000,191.19000,190.53999,41301641,0.004057,190.53000,190.53999,15647868,1,1,190.50000,472123,0.004057,0.009334,0.009251,0.008519,0.008394,0.008470
14593,2023-07-14,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,189.63000,191.17990,190.69000,41571446,0.000787,190.72000,190.73000,15647868,1,1,190.23000,515950,0.000787,-0.002944,-0.002973,-0.010092,-0.010137,-0.001024
14593,2023-07-17,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,191.81000,194.32001,193.99001,50459073,0.017306,193.98000,193.99001,15647868,1,1,191.89999,610850,0.017306,0.004496,0.004495,0.005086,0.005074,0.003855
14593,2023-07-18,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,192.41499,194.33000,193.73000,48435053,-0.001340,193.70000,193.75000,15647868,1,1,193.35001,548398,-0.001340,0.007299,0.007298,0.006392,0.006379,0.007117
14593,2023-07-19,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,192.64999,198.23000,195.10001,80425785,0.007072,195.08000,195.10001,15647868,1,1,193.10001,780472,0.007072,0.002571,0.002558,0.003657,0.003636,0.002358
14593,2023-07-20,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,192.49500,196.47000,193.13000,59520182,-0.010097,193.13000,193.14000,15647868,1,1,195.09000,644258,-0.010097,-0.007185,-0.007253,-0.006756,-0.006799,-0.006757
14593,2023-07-21,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,2023-09-28,,,,,1,6,59,1,191.23000,194.97000,191.94000,71854669,-0.006162,191.92999,191.94000,15634232,1,1,194.10001,582883,-0.006162,0.000069,0.000061,-0.000977,-0.001063,0.000324
14593,2023-07-24,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,192.25000,194.91000,192.75000,45467822,0.004220,192.72000,192.75999,15634232,1,1,193.41000,531805,0.004220,0.003273,0.003255,0.000118,0.000074,0.004034
14593,2023-07-25,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,192.91499,194.44000,193.62000,37474782,0.004514,193.62000,193.63000,15634232,1,1,193.33000,449653,0.004514,0.002307,0.002266,-0.002020,-0.002035,0.002815
14593,2023-07-26,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,193.32001,195.64000,194.50000,47485063,0.004545,194.50999,194.52000,15634232,1,1,193.67000,506385,0.004545,0.000799,0.000789,0.005517,0.005498,-0.000155
14593,2023-07-27,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,192.55000,197.20000,193.22000,47409782,-0.006581,193.23000,193.25000,15634232,1,1,196.02000,574119,-0.006581,-0.007487,-0.007550,-0.011519,-0.011562,-0.006425
14593,2023-07-28,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,194.14000,196.62601,195.83000,48249507,0.013508,195.81000,195.85001,15634232,1,1,194.67000,522806,0.013508,0.010608,0.010490,0.013323,0.013248,0.009878
14593,2023-07-31,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,52,1,195.25999,196.49001,196.45000,38773974,0.003166,196.47000,196.49001,15634232,1,1,196.06000,536940,0.003166,0.003173,0.003149,0.008267,0.008243,0.001469
14593,2023-08-01,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,59,1,195.28000,196.73000,195.60500,35253767,-0.004301,195.60001,195.61000,15634232,1,1,196.23500,484705,-0.004301,-0.003671,-0.003759,-0.004377,-0.004519,-0.002665
14593,2023-08-02,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,191.85069,195.17999,192.58000,50310333,-0.015465,192.58000,192.59000,15634232,1,1,195.03999,626633,-0.015465,-0.014385,-0.014394,-0.013074,-0.013092,-0.013840
14593,2023-08-03,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,190.69000,192.37000,191.17000,62150972,-0.007322,191.00000,191.00999,15634232,1,1,191.57001,762588,-0.007322,-0.002370,-0.002422,-0.001952,-0.001999,-0.002548
14593,2023-08-04,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,181.92000,187.38000,181.99001,115781153,-0.048020,181.99001,182.00000,15634232,1,1,185.52000,1.34E6,-0.048020,-0.004195,-0.004273,-0.002070,-0.002151,-0.005300
14593,2023-08-07,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,177.35001,183.13000,178.85001,97398830,-0.017254,178.78000,178.81000,15634232,1,1,182.13000,1.17E6,-0.017254,0.007546,0.007520,-0.001121,-0.001148,0.009024
14593,2023-08-08,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,177.58000,180.27000,179.80000,67734128,0.005312,179.80000,179.81000,15634232,1,1,179.69000,715121,0.005312,-0.004756,-0.004780,-0.004176,-0.004208,-0.004218
14593,2023-08-09,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,177.00999,180.92999,178.19000,60281245,-0.008954,178.19000,178.20000,15634232,1,1,180.87000,669964,-0.008954,-0.006457,-0.006522,-0.005960,-0.005991,-0.007039
14593,2023-08-10,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,177.60001,180.75000,177.97000,54626478,-0.001235,178.00999,178.02000,15634232,1,1,179.48000,656782,-0.001235,0.000092,-0.000024,-0.002073,-0.002202,0.000251
14593,2023-08-11,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,2023-08-03,,,,,2023-08-17,2023-08-14,0,,,1232,0.24000,0.00000,0.00000,,,,,,,,1,6,59,1,176.55000,178.62000,177.78999,51963512,0.000337,177.85001,177.89000,15634232,1,1,177.32001,588265,-0.001011,-0.000907,-0.001037,-0.001429,-0.001489,-0.001070
14593,2023-08-14,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,177.30499,179.69000,179.46001,43616165,0.009393,179.50999,179.52000,15634232,1,1,177.97000,571068,0.009393,0.004055,0.003958,-0.002848,-0.003011,0.005750
14593,2023-08-15,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,58,1,177.05000,179.48000,177.45000,43561189,-0.011200,177.48000,177.49001,15634232,1,1,178.88000,513262,-0.011200,-0.011781,-0.011888,-0.012966,-0.013012,-0.011551
14593,2023-08-16,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,176.50000,178.53999,176.57001,46917768,-0.004959,176.55000,176.56000,15634232,1,1,177.13000,530419,-0.004959,-0.007891,-0.008015,-0.010043,-0.010101,-0.007555
14593,2023-08-17,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,173.48000,177.50540,174.00000,65996316,-0.014555,173.97000,173.99001,15634232,1,1,177.14000,678162,-0.014555,-0.008395,-0.008551,-0.007525,-0.007601,-0.007713
14593,2023-08-18,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,171.96001,175.10001,174.49001,60207626,0.002816,174.49001,174.50000,15634232,1,1,172.30000,600251,0.002816,0.000602,0.000542,0.000827,0.000781,-0.000149
14593,2023-08-21,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,173.73500,176.13000,175.84000,46262385,0.007737,175.80000,175.82001,15634232,1,1,175.07001,565841,0.007737,0.005540,0.005516,-0.000169,-0.000252,0.006879
14593,2023-08-22,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,176.25000,177.67999,177.23000,42003055,0.007905,177.21001,177.24001,15634232,1,1,177.06000,505538,0.007905,-0.001892,-0.001919,-0.003236,-0.003296,-0.002777
14593,2023-08-23,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,178.32500,181.55000,181.12000,52653905,0.021949,181.14000,181.17000,15634232,1,1,178.52000,593457,0.021949,0.011033,0.011014,0.008529,0.008444,0.011045
14593,2023-08-24,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,176.00999,181.10400,176.38000,54860660,-0.026170,176.31000,176.33000,15634232,1,1,180.67400,614295,-0.026170,-0.012548,-0.012575,-0.011327,-0.011371,-0.013458
14593,2023-08-25,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,175.82001,179.14999,178.61000,51398351,0.012643,178.60001,178.61000,15634232,1,1,177.38000,558075,0.012643,0.007025,0.006933,0.001559,0.001531,0.006718
14593,2023-08-28,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,178.54500,180.59000,180.19000,43746567,0.008846,180.21001,180.22000,15634232,1,1,180.09000,538938,0.008846,0.007092,0.007079,0.005391,0.005362,0.006265
14593,2023-08-29,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,179.50000,184.89999,184.12000,52900748,0.021810,184.12000,184.13000,15634232,1,1,179.69501,581736,0.021810,0.013164,0.013134,0.012613,0.012575,0.014508
14593,2023-08-30,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,184.74001,187.85001,187.64999,60722925,0.019172,187.67000,187.67999,15634232,1,1,184.94000,642484,0.019172,0.003824,0.003685,0.003346,0.003271,0.003833
14593,2023-08-31,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,187.48000,189.12000,187.87000,60621806,0.001172,187.87000,187.89000,15634232,1,1,187.84000,558474,0.001172,-0.001065,-0.001271,-0.001883,-0.002015,-0.001597
14593,2023-09-01,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,188.28000,189.92000,189.46001,45678978,0.008463,189.47000,189.48000,15634232,1,1,189.48500,533361,0.008463,0.002776,0.002667,0.005930,0.005776,0.001799
14593,2023-09-05,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,187.61000,189.98000,189.70000,45209261,0.001267,189.67999,189.70000,15634232,1,1,188.28000,609538,0.001267,-0.006126,-0.006158,-0.009656,-0.009681,-0.004194
14593,2023-09-06,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,181.47000,188.85001,182.91000,81566974,-0.035793,182.88000,182.91000,15634232,1,1,188.39999,884275,-0.035793,-0.006391,-0.006415,-0.006598,-0.006639,-0.006972
14593,2023-09-07,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,173.53999,178.21001,177.56000,112228896,-0.029249,177.55000,177.56000,15634232,1,1,175.17999,1.22E6,-0.029249,-0.003839,-0.003955,-0.007888,-0.007955,-0.003211
14593,2023-09-08,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,177.78999,180.23900,178.17999,65494876,0.003492,178.17999,178.19000,15634232,1,1,178.35001,758652,0.003492,0.001012,0.000956,-0.002062,-0.002164,0.001427
14593,2023-09-11,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,177.34000,180.30000,179.36000,58866463,0.006623,179.38000,179.39000,15634232,1,1,180.07001,729155,0.006623,0.006483,0.006474,0.002544,0.002514,0.006724
14593,2023-09-12,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,174.82001,180.13000,176.30000,90291514,-0.017061,176.30000,176.31000,15634232,1,1,179.49001,942290,-0.017061,-0.004767,-0.004801,-0.001701,-0.001739,-0.005696
14593,2023-09-13,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,173.98000,177.30000,174.21001,84103194,-0.011855,174.20000,174.21001,15634232,1,1,176.50999,840197,-0.011855,0.000005,-0.000010,-0.005292,-0.005328,0.001242
14593,2023-09-14,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,173.58000,176.10001,175.74001,61401285,0.008782,175.72000,175.73000,15634232,1,1,174.00000,645571,0.008782,0.008998,0.008701,0.009325,0.008966,0.008430
14593,2023-09-15,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,173.82001,176.49500,175.00999,109122707,-0.004154,174.92999,174.96001,15634232,1,1,176.48000,732518,-0.004154,-0.010526,-0.010594,-0.005160,-0.005246,-0.012160
14593,2023-09-18,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,176.17000,179.38000,177.97000,67123628,0.016913,177.98000,177.99001,15634232,1,1,176.48000,737322,0.016913,-0.000425,-0.000531,-0.006305,-0.006473,0.000721
14593,2023-09-19,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,177.13000,179.63000,179.07001,51752565,0.006181,179.09000,179.10001,15634232,1,1,177.52000,527472,0.006181,-0.002633,-0.002652,-0.003257,-0.003373,-0.002151
14593,2023-09-20,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,175.39999,179.69501,175.49001,58333398,-0.019992,175.48000,175.49001,15634232,1,1,179.25999,604157,-0.019992,-0.008244,-0.008314,-0.006373,-0.006499,-0.009395
14593,2023-09-21,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,173.86000,176.30000,173.92999,63397044,-0.008889,173.92000,173.92999,15634232,1,1,174.55000,634792,-0.008889,-0.016903,-0.016986,-0.013885,-0.014031,-0.016401
14593,2023-09-22,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,174.05000,177.07899,174.78999,56638740,0.004945,174.77000,174.81000,15634232,1,1,174.67000,608652,0.004945,-0.001882,-0.001906,-0.002873,-0.002963,-0.002296
14593,2023-09-25,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,174.14999,176.97000,176.08000,46157936,0.007380,176.08000,176.10001,15634232,1,1,174.20000,569278,0.007380,0.003394,0.003374,-0.001515,-0.001566,0.004023
14593,2023-09-26,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,171.66000,175.20000,171.96001,64456311,-0.023398,171.89000,171.89999,15634232,1,1,174.82001,691771,-0.023398,-0.014143,-0.014280,-0.008325,-0.008422,-0.014735
14593,2023-09-27,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,169.05000,173.03999,170.42999,66823289,-0.008897,170.42000,170.42999,15634232,1,1,172.62000,711396,-0.008897,0.001060,0.001031,0.001696,0.001622,0.000229
14593,2023-09-28,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,167.62000,172.03000,170.69000,56169916,0.001526,170.67999,170.69000,15634232,1,1,169.34000,621235,0.001526,0.006627,0.006404,0.004663,0.004400,0.005893
14593,2023-09-29,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,2023-10-19,,,,,1,6,58,1,170.34100,173.07001,171.21001,51786577,0.003046,171.17999,171.22000,15550061,1,1,172.02000,537239,0.003046,-0.002633,-0.002665,0.000677,0.000615,-0.002709
14593,2023-10-02,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,170.92999,174.30000,173.75000,52101655,0.014836,173.74001,173.75000,15550061,1,1,171.22000,622081,0.014836,-0.003498,-0.003600,-0.011886,-0.012090,0.000079
14593,2023-10-03,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,170.82001,173.63000,172.39999,49531263,-0.007770,172.46001,172.47000,15550061,1,1,172.25500,546052,-0.007770,-0.014349,-0.014404,-0.015225,-0.015253,-0.013744
14593,2023-10-04,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,170.97000,174.21001,173.66000,52944126,0.007309,173.64999,173.66000,15550061,1,1,171.09000,565828,0.007309,0.007075,0.007069,0.001074,0.001060,0.008110
